seed_id,hit
1.0,1.0
0.9987715121437191,4.292705241545264
0.9928586259233327,7.212499957168461
0.9828878765765836,9.827108138060112
0.9693459571968219,12.188072667193296
0.9526179038284113,14.335468335427322
0.9330129702967014,16.30102519298464
0.910782687632377,18.110263361894454
0.886133791304772,19.78399125753765
0.8592376782230531,21.339381394024826
0.8302374581466978,22.79075847312015
0.7992532996540405,24.150187031899236
0.7663865437423283,25.42791655848862
0.7317229109005012,26.632723427340125
0.6953350310854631,27.77217695137074
0.6572844605865669,28.852848763169845
0.6176233052943445,29.88047936539465
0.5763955382928572,30.860111866028547
0.5336380774844685,31.79620033328058
0.48938167302716806,32.692698297550805
0.4436516428689856,33.55313159231309
0.396468485061348,34.380658730762775
0.34784839060868933,35.17812127131299
0.29780367411798636,35.94808610118798
0.24634313688625298,36.69288114559549
0.19347237386460847,37.41462567853728
0.13919403338897496,38.11525618459336
0.08350803712383481,38.79654855855438
0.0264117663440544,39.460137226434085
-0.03209978038435679,40.1075316989095
-0.0920338544089816,40.7401309639838
-0.15339984594794487,41.35923606531185
-0.21620919106587166,41.96606113144071
-0.28047529562765305,42.5617430796317
-0.34621347325817453,43.14735021602587
-0.4134408966634453,43.72388985790769
-0.482176560120152,44.29231512863157
-0.5524412527134501,44.853531062833554
-0.6242575411363163,45.40840007160864
-0.6976497611833565,45.95774689647067
-0.7726440174078846,46.50236309839465
-0.8492681907497825,47.04301115326484
-0.9275519531102958,47.58042819886816
-1.007526789284455,48.115329485687084
-1.0892260252210377,48.64841158111574
-1.172684863027314,49.18035533978866
-1.2579404226330269,49.711828686667104
-1.3450317896004123,50.24348924155731
-1.434000069293191,50.77598680222866
-1.524888447637153,51.30996571269395
-1.617742258666425,51.84606713384551
-1.7126090581571702,52.38493123298019
-1.8095387046932103,52.927199324541675
-1.9085834475063876,53.473515942406266
-2.0097980217140474,54.02453089503206
-2.1132397514782895,54.580901291884516
-2.218968660819897,55.14329356682583
-2.3270475930443695,55.712385505838824
-2.4375423388481465,56.28886827551253
-2.5505217741016963,56.873448491415616
-2.6660580071090294,57.46685030914773
-2.784226536470044,58.06981756817311
-2.905106420056015,58.68311597684624
-3.028780455730228,59.30753536644124
-3.1553353745182875,59.943892017695134
-3.2848620473089625,60.59303105363176
-3.41745570543452,61.25582892927844
-3.5532161767612394,61.933196012698204
-3.6922481377243344,62.626079262723124
-3.834661382610932,63.33546500916418
-3.9805711115998577,64.06238185978566
-4.130098238077949,64.80790371416538
-4.283369717256889,65.57315289633311
-4.44051889717592,66.35930341606615
-4.601685893799839,67.16758435194754
-4.767017991683261,67.99928335466439
-4.936670072067088,68.855750270199
-5.110805070118104,69.73840086880114
-5.2895944631301575,70.64872068139289
-5.473218792196121,71.58826890678051
-5.661868218637892,72.55868238002631
-5.855743118174431,73.56167959780919
-6.055054714315943,74.5990646999108
-6.260025754256475,75.67273142740999
-6.470891228251958,76.78466696201224
-6.6878991359330655,77.93695558858957
-6.911311301273258,79.13178209598834
-7.141404238245272,80.37143478919751
-7.37847006954712,81.65830802663686
-7.622817499636312,82.99490409245419
-7.8747728439734885,84.38383426476008
-8.134681114813105,85.82781882776976
-8.402907164349699,87.32968582910223
-8.679836884442892,88.8923682680728
-8.965878461470254,90.5188994131878
-9.261463683518343,92.21240587585345
-9.567049295843276,93.97609800953
-9.883118398403852,95.81325720257206
-10.210181876533412,97.72721952566542
-10.548779854180893,99.72135518464898
-10.899483154934515,101.7990432033153
-11.262894751997152,103.96364068034069
-11.639651184935914,106.21844601678237
-12.030423913876504,108.56665544880667
-12.435920576969423,111.01131232761503
-12.856886109143133,113.55524858355949
-13.294103671353156,116.20101801988403
-13.748395331320197,118.95082114338106
-14.220622424841707,121.80642157138425
-14.711685514695134,124.76905429674531
-15.222523851700686,127.83932648875134
-15.754114225971705,131.01711191946674
-16.307469079841425,134.3014407029185
-16.88363373638964,137.69038646809355
-17.483682575415685,141.1809537964749
-18.108713967612417,144.76896928577196
-18.75984375220827,148.44898015175636
-19.438197018396437,152.2141648014034
-20.144897921558254,156.0562600620122
-20.881057238097995,159.9655100152529
-21.647757332171494,163.9306412385606
-22.446034182944715,167.93886906898388
-23.276856096491954,171.97593894660247
-24.14109871585491,176.02620622705513
-25.039515943194772,180.07275699120902
-25.972706415670388,184.09757143108487
-26.941075236831438,188.0817304057473
-27.94479077672395,192.00566477871587
-28.98373653126754,195.84944618732777
-30.057458294940773,199.59311690635968
-31.16510727108806,203.21705532431497
-32.30538023894661,206.70237217051346
-33.47645852867251,210.03133073378024
-34.67594832531282,213.18778184570232
-35.90082570663003,216.1576011719182
-37.14739076968033,218.92911247083566
-38.41123612134547,221.49347631767046
-39.68723576130384,223.84501972595018
-40.969560779606496,225.9814793201241
-42.25172810048352,227.9041299863428
-43.52668749420482,229.6177737432987
-44.78695005716253,231.13057048998172
-46.02475825375163,232.45370390564966
-47.23229353226691,233.6008911743362
-48.40191284164129,234.58776270908282
-49.52640071288394,235.43115484407707
-50.59921975554906,236.14837107598152
-51.61474032051643,236.75647304303686
-52.56843038016012,237.2716590195535
-53.45698964931063,237.7087755779873
-54.278417343748,238.0809893274162
-55.03200992309425,238.39962417042466
-55.718292503154316,238.67414941589414
-56.33889408973167,238.9122891361692
-56.89638137178517,239.1202151191648
-57.39406797795647,239.30278495337365
-57.83581585860344,239.4637915990224
-58.225843265460554,239.60619907031486
-58.56855038547036,239.7323481722238
-58.86836981108527,239.84412474364024
-59.129645340844235,239.94308952250242
-59.356539529353455,240.03057311570507
-59.55296814776682,240.10774188765185
-59.722558292410866,240.17564131321143
-59.86862617808691,240.23522294042908
-59.99417051249466,240.2873602124718
-60.101877587676086,240.33285727022076
-60.19413468562047,240.37245369869822
-60.27304895774947,240.4068272627283
-60.34046951148366,240.43659590963648
-60.39801097056937,240.46231976783793
-60.44707723921263,240.4845034863646
-60.48888458432543,240.50359902469933
-60.52448345431162,240.52000886068896
-60.55477868743725,240.53408951849065
-60.58054793524184,240.54615528647946
-60.60245825055006,240.5564820023285
-60.62108087379622,240.56531080098682
-60.6369043061263,240.57285172852625
-60.6503457914354,240.57928717362563
-60.66176134472758,240.58477506399345
-60.671454470934975,240.5894518019066
-60.679683716300644,240.5934349406475
-60.68666918750333,240.59682559150696
-60.6925981646566,240.59971056963917
-60.697629922876814,240.60216430701377
-60.70189986629842,240.60425053013
-60.70552306669467,240.60602373716927
-60.70859728833864,240.6075304851674
-60.711205570722484,240.60881051205712
-60.713418431463964,240.6098977074152
-60.715295743764386,240.61082095406397
-60.716888335423505,240.61160485082587
-60.71823934980796,240.61227033825935
-60.719385403446864,240.61283523432405
-60.72035757046936,240.6133146945524
-60.721182219518454,240.61372160324595
-60.72188172457325,240.61406691113757
-60.72247506915042,240.6143599230304
-60.72297835917402,240.61460854398825
-60.72340525866258,240.61481948806727
-60.723767359455366,240.61499845714252
-60.724074495218304,240.6151502930831
-60.724335007789364,240.6152791049879
-60.72455597351464,240.6153883794576
-60.724743394961365,240.6154810789081
-60.724902363821144,240.6155597137141
-60.72503719911222,240.61562641819182
-60.725151564308874,240.61568300146212
-60.7252485668925,240.61573099887016
-60.72533084265845,240.61577171168597
-60.725400627259575,240.61580624415302
-60.72545981707145,240.61583553687439
-60.725510020547574,240.61586038254165
-60.72555260196569,240.61588145749988
-60.72558871846431,240.61589933257324
-60.72561935161053,240.61591449349174
-60.72564533390252,240.61592735409033
-60.72566737141105,240.61593826200266
-60.72568606305788,240.61594751531754
-60.72570191682047,240.6159553631456
-60.72571536352348,240.61596201926756
-60.725726768669006,240.61596766569915
-60.7257364421842,240.6159724532672
-60.72574464699619,240.6159765147355
-60.725751606113306,240.61597995896494
-60.72575750867355,240.61598288082098
-60.725762515025735,240.6159853591426
-60.72576676128992,240.61598746063896
-60.72577036286174,240.61598924340035
-60.72577341763139,240.61599075711308
-60.72577600856522,240.61599203966585
-60.72577820612605,240.61599312754572
-60.72578007002991,240.6159940493535
-60.7257816509526,240.61599483202974
-60.72578299185679,240.615995495903
-60.72578412914717,240.61599605903143
-60.72578509375032,240.6159965359717
-60.725785911931666,240.61599694105104
-60.725786605887805,240.6159972851297
-60.72578719449905,240.61599757713907
-60.72578769372143,240.61599782389595
-60.725788117128985,240.6159980338776
-60.72578847626406,240.6159982105657
-60.72578878087916,240.6159983608261
-60.72578903924844,240.61599849022548
-60.72578925837152,240.61599859935967
-60.7257894442084,240.61599869107556
-60.725789601857116,240.61599876827864
-60.725789735604906,240.61599883475827
-60.72578984900878,240.61599889091974
-60.72578994519617,240.61599893890678
-60.725790026776366,240.61599897816268
-60.725790095980415,240.61599901236934
-60.72579015467633,240.61599904070158
-60.725790204487026,240.61599906441916
-60.725790246742264,240.61599908646184
-60.7257902825564,240.61599910342602
-60.72579031294174,240.61599911830018
-60.72579033871003,240.61599913160194
-60.72579036057283,240.6159991434876
-60.72579037909492,240.61599915190135
-60.7257903948132,240.61599915956793
-60.72579040814168,240.6159991661358
-60.725790419449424,240.61599917196634
-60.725790429031036,240.6159991768739
-60.725790437150636,240.61599918174733
-60.72579044404969,240.61599918451122
-60.72579044990826,240.61599918675262
-60.725790454900135,240.61599918952624
-60.72579045910345,240.61599919167486
-60.72579046268018,240.61599919293474
-60.725790465719854,240.6159991938332
-60.725790468301994,240.61599919532745
-60.72579047047793,240.61599919649944
-60.72579047232492,240.61599919760306
-60.72579047390923,240.61599919979557
-60.72579047524468,240.61599920050367
-60.725790476378535,240.61599920164144
-60.72579047733541,240.6159992021981
-60.72579047810325,240.61599920236904
-60.72579047875823,240.61599920316985
-60.72579047933712,240.61599920381934
-60.72579047981225,240.61599920396094
-60.72579048020202,240.61599920384373
-60.72579048055252,240.6159992022811
-60.72579048089162,240.615999203204
-60.72579048113701,240.61599920341888
-60.725790481365635,240.61599920335055
-60.725790481554384,240.61599920270595
-60.72579048171184,240.61599920370702
-60.725790481848065,240.6159992037949
-60.725790481951435,240.61599920305753
-60.72579048204861,240.61599920302825
-60.725790482140894,240.61599920267668
-60.72579048222434,240.6159992030478
-60.725790482283514,240.61599920278894
-60.72579048233521,240.61599920237876
-60.725790482395695,240.61599920256924
-60.72579048243051,240.6159992017977
-60.725790482470956,240.6159992034677
-60.725790482502504,240.61599920453227
-60.7257904824869,240.61599920443462
-60.725790482490055,240.61599920424902
-60.725790482501566,240.61599920453227
-60.725790482528254,240.6159992039902
-60.725790482560456,240.61599920344332
-60.72579048256205,240.61599920328706
-60.72579048257211,240.61599920386328
-60.72579048256301,240.61599920357025
-60.725790482562076,240.61599920483013
-60.72579048256682,240.6159992044004
-60.72579048256435,240.61599920460066
-60.72579048255997,240.61599920454205
-60.72579048257512,240.61599920441995
-60.725790482578674,240.61599920424413
-60.72579048257606,240.61599920462015
-60.7257904825816,240.61599920406348
-60.725790482581544,240.61599920376563
-60.72579048259294,240.6159992029892
-60.725790482629236,240.61599920275967
-60.72579048263432,240.6159992024862
-60.72579048263964,240.6159992029257
-60.725790482630856,240.61599920386328
-60.72579048264123,240.61599920441017
-60.725790482636484,240.61599920421486
-60.72579048262952,240.61599920375585
-60.725790482623296,240.61599920474225
-60.72579048262483,240.6159992048399
-60.72579048260528,240.61599920489851
-60.725790482606726,240.61599920522082
-60.72579048260533,240.6159992047227
-60.72579048259803,240.61599920380957
-60.72579048261372,240.61599920397072
-60.725790482593055,240.615999203331
-60.72579048260701,240.61599920331145
-60.72579048259797,240.61599920415136
-60.72579048259735,240.61599920314546
-60.72579048260883,240.61599920396583
-60.725790482632846,240.61599920424413
-60.72579048262668,240.6159992042588
-60.72579048259837,240.61599920408787
-60.7257904825924,240.615999204962
-60.72579048257339,240.61599920450783
-60.725790482553236,240.61599920556262
-60.72579048255059,240.61599920624138
-60.72579048254403,240.61599920613395
-60.72579048252584,240.61599920556262
-60.72579048252038,240.61599920479597
-60.72579048251981,240.61599920394627
-60.7257904825378,240.61599920415625
-60.725790482576855,240.61599920361425
-60.725790482601184,240.61599920308197
-60.72579048261639,240.61599920394627
-60.725790482624745,240.61599920427346
-60.72579048260695,240.61599920355565
-60.72579048261096,240.6159992036533
-60.725790482616645,240.61599920309175
-60.72579048260394,240.61599920321868
-60.72579048262048,240.61599920295987
-60.725790482623495,240.61599920340916
-60.725790482629435,240.61599920394139
-60.72579048261733,240.61599920337005
-60.72579048260306,240.61599920362397
-60.725790482600786,240.61599920363864
-60.72579048260485,240.61599920448833
-60.725790482609625,240.61599920479597
-60.725790482603514,240.61599920475692
-60.725790482567334,240.61599920416603
-60.725790482570574,240.6159992058361
-60.72579048254386,240.61599920451272
-60.725790482561735,240.61599920509383
-60.72579048256861,240.61599920534286
-60.72579048255193,240.61599920559678
-60.725790482543914,240.6159992052403
-60.72579048254249,240.6159992054503
-60.725790482532176,240.6159992056261
-60.725790482526435,240.61599920474714
-60.725790482522086,240.61599920397072
-60.725790482526435,240.61599920372652
-60.72579048255028,240.61599920419042
-60.72579048256935,240.61599920488385
-60.72579048254741,240.6159992055089
-60.725790482529845,240.61599920485946
-60.725790482552156,240.61599920414648
-60.72579048254397,240.61599920428813
-60.72579048254684,240.61599920420508
-60.725790482553236,240.6159992035312
-60.72579048253192,240.61599920417092
-60.725790482571455,240.61599920441506
-60.72579048258572,240.6159992043809
-60.72579048258066,240.61599920424413
-60.72579048257995,240.61599920497662
-60.72579048259422,240.61599920404882
-60.7257904826013,240.61599920368258
-60.72579048261463,240.61599920388767
-60.72579048262341,240.6159992037998
-60.7257904826171,240.61599920384373
-60.72579048259388,240.61599920317963
-60.72579048259911,240.61599920403415
-60.725790482610904,240.6159992036777
-60.72579048260499,240.6159992031259
-60.72579048259715,240.61599920336027
-60.725790482587314,240.61599920262296
-60.72579048260528,240.61599920301848
-60.725790482611416,240.6159992040537
-60.7257904826011,240.6159992039902
-60.725790482590924,240.6159992036533
-60.72579048259888,240.61599920289638
-60.725790482619914,240.61599920351654
-60.72579048261605,240.61599920415625
-60.72579048260761,240.6159992039951
-60.7257904826123,240.61599920362397
-60.72579048261733,240.61599920409765
-60.72579048261318,240.61599920332122
-60.725790482607465,240.61599920314546
-60.725790482621335,240.61599920282316
-60.725790482615224,240.61599920297942
-60.7257904826169,240.61599920406348
-60.72579048261349,240.61599920360936
-60.725790482599365,240.61599920317474
-60.725790482607806,240.6159992044639
-60.72579048258757,240.61599920414648
-60.72579048257674,240.61599920389745
-60.72579048256489,240.61599920462015
-60.725790482577736,240.6159992048399
-60.725790482574666,240.61599920483502
-60.725790482578816,240.6159992051036
-60.7257904825677,240.61599920368747
-60.72579048256435,240.6159992040537
-60.725790482570034,240.6159992037119
-60.725790482580095,240.61599920284755
-60.72579048259871,240.61599920380957
-60.72579048259695,240.61599920301848
-60.72579048262236,240.615999203248
-60.72579048264055,240.61599920435157
-60.72579048263515,240.61599920482524
-60.72579048261028,240.61599920443462
-60.725790482597745,240.61599920446878
-60.72579048259655,240.61599920441506
-60.72579048258706,240.61599920489363
-60.72579048258865,240.61599920430763
-60.72579048256989,240.6159992043809
-60.725790482566026,240.61599920429785
-60.725790482575405,240.6159992041367
-60.72579048257694,240.6159992046592
-60.725790482568755,240.61599920316496
-60.725790482601894,240.6159992027255
-60.72579048261542,240.61599920331145
-60.72579048261926,240.61599920422464
-60.72579048262844,240.6159992042637
-60.72579048263046,240.6159992043809
-60.7257904825957,240.61599920337005
-60.725790482574865,240.61599920269617
-60.72579048261804,240.6159992027401
-60.725790482629094,240.61599920361908
-60.725790482623495,240.61599920323823
-60.72579048261437,240.6159992036777
-60.72579048262676,240.61599920295498
-60.72579048261565,240.61599920293548
-60.725790482622074,240.6159992031943
-60.72579048263461,240.6159992029257
-60.72579048264706,240.61599920381445
-60.72579048261966,240.6159992035947
-60.72579048263066,240.61599920394627
-60.725790482614485,240.61599920366308
-60.72579048260661,240.615999203204
-60.725790482599365,240.61599920469342
-60.72579048258291,240.61599920383395
-60.725790482604054,240.61599920420997
-60.725790482597546,240.61599920387306
-60.725790482596835,240.6159992039219
-60.725790482610535,240.6159992030722
-60.725790482618464,240.61599920337494
-60.72579048261417,240.6159992035117
-60.72579048262577,240.6159992036484
-60.72579048263421,240.61599920483502
-60.725790482637734,240.6159992046055
-60.72579048261906,240.6159992047813
-60.725790482592004,240.61599920574332
-60.72579048259172,240.61599920547962
-60.72579048258444,240.61599920581165
-60.72579048255153,240.6159992049815
-60.72579048255136,240.6159992051231
-60.725790482547325,240.61599920482524
-60.72579048253894,240.61599920441995
-60.7257904825386,240.61599920401466
-60.72579048255838,240.6159992046592
-60.72579048255926,240.61599920508894
-60.725790482560654,240.615999205128
-60.725790482562246,240.61599920460066
-60.72579048257833,240.61599920390233
-60.72579048256188,240.61599920388767
-60.72579048255764,240.61599920259852
-60.72579048258382,240.61599920163167
-60.725790482596295,240.6159992029452
-60.72579048261872,240.61599920314057
-60.72579048261542,240.61599920348726
-60.725790482640434,240.615999203414
-60.725790482636256,240.6159992035117
